교과,지역,원본값,연도,배치,지원,커트라인
중국어,군포,,2025,0,0,0.0
독일어,군포,,2025,0,0,0.0
프랑스어,군포,,2025,0,0,0.0
러시아어,군포,,2025,0,0,0.0
스페인어,군포,,2025,0,0,0.0
아랍어,군포,,2025,0,0,0.0
기술가정,군포,,2025,0,0,0.0
기술,군포,5/5(2.0),2025,5,5,2.0
가정,군포,6/7(4.0),2025,6,7,4.0
농업,군포,,2025,0,0,0.0
임업,군포,,2025,0,0,0.0
원예,군포,,2025,0,0,0.0
조경,군포,,2025,0,0,0.0
식물자원조경,군포,,2025,0,0,0.0
축산,군포,,2025,0,0,0.0
잠업,군포,,2025,0,0,0.0
동물자원,군포,,2025,0,0,0.0
식품가공,군포,,2025,0,0,0.0
농토목,군포,,2025,0,0,0.0
농업기계,군포,,2025,0,0,0.0
농기계,군포,,2025,0,0,0.0
농업토목,군포,,2025,0,0,0.0
농공,군포,,2025,0,0,0.0
공업,군포,,2025,0,0,0.0
건축,군포,,2025,0,0,0.0
토목,군포,,2025,0,0,0.0
건설,군포,1/1(10.6),2025,1,1,10.6
전기,군포,,2025,0,0,0.0
전자,군포,,2025,0,0,0.0
통신,군포,,2025,0,0,0.0
전기전자통신,군포,1/3(10.0),2025,1,3,10.0
화공,군포,,2025,0,0,0.0
섬유,군포,,2025,0,0,0.0
화공섬유,군포,,2025,0,0,0.0
금속,군포,,2025,0,0,0.0
기계,군포,,2025,0,0,0.0
재료,군포,,2025,0,0,0.0
자동차,군포,,2025,0,0,0.0
기계금속,군포,5/5(3.0),2025,5,5,3.0
환경,군포,,2025,0,0,0.0
상업정보,군포,,2025,0,0,0.0
공예,군포,,2025,0,0,0.0
디자인,군포,,2025,0,0,0.0
디자인공예,군포,,2025,0,0,0.0
정보컴퓨터,군포,4/4(4.0),2025,4,4,4.0
전자계산,군포,,2025,0,0,0.0
의상,군포,,2025,0,0,0.0
철학,군포,,2025,0,0,0.0
관광,군포,,2025,0,0,0.0
요업,군포,,2025,0,0,0.0
세라믹,군포,,2025,0,0,0.0
농산물유통,군포,,2025,0,0,0.0
미용,군포,,2025,0,0,0.0
조리,군포,,2025,0,0,0.0
연극영화,군포,,2025,0,0,0.0
만화,군포,,2025,0,0,0.0
심리학,군포,,2025,0,0,0.0
진로진학상담,군포,7/7(2.0),2025,7,7,2.0
전문상담,군포,2/2(3.10),2025,2,2,3.1
보건,군포,4/10(6.2),2025,4,10,6.2
사서,군포,3/3(2.0),2025,3,3,2.0
도덕윤리,여주,1/1(6.6),2025,1,1,6.6
국어,여주,6/6(2.7),2025,6,6,2.7
수학,여주,1/1(6.1),2025,1,1,6.1
일반사회,여주,,2025,0,0,0.0
역사,여주,,2025,0,0,0.0
지리,여주,,2025,0,0,0.0
통합사회,여주,1/1(5.4),2025,1,1,5.4
물리,여주,,2025,0,0,0.0
화학,여주,,2025,0,0,0.0
생물,여주,1/1(4.6),2025,1,1,4.6
지구과학,여주,,2025,0,0,0.0
통합과학,여주,,2025,0,0,0.0
체육,여주,3/4(6.6),2025,3,4,6.6
음악,여주,,2025,0,0,0.0
미술,여주,,2025,0,0,0.0
한문,여주,1/2(4.6),2025,1,2,4.6
영어,여주,6/6(2.7),2025,6,6,2.7
일본어,여주,,2025,0,0,0.0
중국어,여주,,2025,0,0,0.0
독일어,여주,,2025,0,0,0.0
프랑스어,여주,,2025,0,0,0.0
러시아어,여주,,2025,0,0,0.0
스페인어,여주,,2025,0,0,0.0
아랍어,여주,,2025,0,0,0.0
기술가정,여주,,2025,0,0,0.0
기술,여주,,2025,0,0,0.0
가정,여주,,2025,0,0,0.0
농업,여주,,2025,0,0,0.0
임업,여주,,2025,0,0,0.0
원예,여주,,2025,0,0,0.0
조경,여주,,2025,0,0,0.0
식물자원조경,여주,2/2(7.6),2025,2,2,7.6
축산,여주,,2025,0,0,0.0
잠업,여주,,2025,0,0,0.0
동물자원,여주,1/1(2.0),2025,1,1,2.0
식품가공,여주,,2025,0,0,0.0
농토목,여주,,2025,0,0,0.0
농업기계,여주,,2025,0,0,0.0
농기계,여주,,2025,0,0,0.0
농업토목,여주,,2025,0,0,0.0
농공,여주,,2025,0,0,0.0
공업,여주,,2025,0,0,0.0
건축,여주,,2025,0,0,0.0
토목,여주,,2025,0,0,0.0
건설,여주,,2025,0,0,0.0
전기,여주,,2025,0,0,0.0
전자,여주,,2025,0,0,0.0
통신,여주,,2025,0,0,0.0
전기전자통신,여주,,2025,0,0,0.0
화공,여주,,2025,0,0,0.0
섬유,여주,,2025,0,0,0.0
화공섬유,여주,,2025,0,0,0.0
금속,여주,,2025,0,0,0.0
기계,여주,,2025,0,0,0.0
재료,여주,,2025,0,0,0.0
자동차,여주,,2025,0,0,0.0
기계금속,여주,,2025,0,0,0.0
환경,여주,,2025,0,0,0.0
상업정보,여주,,2025,0,0,0.0
공예,여주,,2025,0,0,0.0
디자인,여주,,2025,0,0,0.0
디자인공예,여주,,2025,0,0,0.0
정보컴퓨터,여주,,2025,0,0,0.0
전자계산,여주,,2025,0,0,0.0
의상,여주,,2025,0,0,0.0
철학,여주,,2025,0,0,0.0
관광,여주,,2025,0,0,0.0
요업,여주,,2025,0,0,0.0
세라믹,여주,,2025,0,0,0.0
농산물유통,여주,,2025,0,0,0.0
미용,여주,,2025,0,0,0.0
조리,여주,,2025,0,0,0.0
연극영화,여주,,2025,0,0,0.0
만화,여주,,2025,0,0,0.0
심리학,여주,,2025,0,0,0.0
진로진학상담,여주,,2025,0,0,0.0
전문상담,여주,1/1(5.6),2025,1,1,5.6
보건,여주,,2025,0,0,0.0
사서,여주,,2025,0,0,0.0
도덕윤리,화성,8/8(2.0),2025,8,8,2.0
국어,화성,27/27(0.4),2025,27,27,0.4
수학,화성,24/24(2.3),2025,24,24,2.3
일반사회,화성,8/8(2.0),2025,8,8,2.0
역사,화성,10/10(2.3),2025,10,10,2.3
지리,화성,5/5(5.0),2025,5,5,5.0
통합사회,화성,3/3(2.0),2025,3,3,2.0
물리,화성,4/4(4.0),2025,4,4,4.0
화학,화성,6/6(3.4),2025,6,6,3.4
생물,화성,4/4(2.0),2025,4,4,2.0
지구과학,화성,11/11(2.7),2025,11,11,2.7
통합과학,화성,4/4(4.0),2025,4,4,4.0
체육,화성,18/18(2.0),2025,18,18,2.0
음악,화성,6/6(2.3),2025,6,6,2.3
미술,화성,7/7(2.7),2025,7,7,2.7
한문,화성,4/4(2.6),2025,4,4,2.6
영어,화성,28/28(0.4),2025,28,28,0.4
일본어,화성,3/3(4.3),2025,3,3,4.3
중국어,화성,3/3(3.0),2025,3,3,3.0
독일어,화성,,2025,0,0,0.0
프랑스어,화성,,2025,0,0,0.0
러시아어,화성,,2025,0,0,0.0
스페인어,화성,,2025,0,0,0.0
아랍어,화성,,2025,0,0,0.0
기술가정,화성,,2025,0,0,0.0
기술,화성,4/4(3.0),2025,4,4,3.0
가정,화성,3/3(2.7),2025,3,3,2.7
농업,화성,,2025,0,0,0.0
임업,화성,,2025,0,0,0.0
원예,화성,,2025,0,0,0.0
조경,화성,,2025,0,0,0.0
식물자원조경,화성,,2025,0,0,0.0
축산,화성,,2025,0,0,0.0
잠업,화성,,2025,0,0,0.0
동물자원,화성,2/2(5.0),2025,2,2,5.0
식품가공,화성,2/2(10.6),2025,2,2,10.6
농토목,화성,,2025,0,0,0.0
농업기계,화성,,2025,0,0,0.0
농기계,화성,,2025,0,0,0.0
농업토목,화성,,2025,0,0,0.0
농공,화성,,2025,0,0,0.0
공업,화성,,2025,0,0,0.0
건축,화성,,2025,0,0,0.0
토목,화성,,2025,0,0,0.0
건설,화성,,2025,0,0,0.0
전기,화성,,2025,0,0,0.0
전자,화성,,2025,0,0,0.0
통신,화성,,2025,0,0,0.0
전기전자통신,화성,,2025,0,0,0.0
화공,화성,,2025,0,0,0.0
섬유,화성,,2025,0,0,0.0
화공섬유,화성,,2025,0,0,0.0
금속,화성,,2025,0,0,0.0
기계,화성,,2025,0,0,0.0
재료,화성,,2025,0,0,0.0
자동차,화성,,2025,0,0,0.0
기계금속,화성,,2025,0,0,0.0
환경,화성,,2025,0,0,0.0
상업정보,화성,3/3(3.10),2025,3,3,3.1
공예,화성,,2025,0,0,0.0
디자인,화성,,2025,0,0,0.0
디자인공예,화성,,2025,0,0,0.0
정보컴퓨터,화성,2/2,2025,2,2,0.0
전자계산,화성,,2025,0,0,0.0
의상,화성,,2025,0,0,0.0
철학,화성,,2025,0,0,0.0
관광,화성,,2025,0,0,0.0
요업,화성,,2025,0,0,0.0
세라믹,화성,,2025,0,0,0.0
농산물유통,화성,,2025,0,0,0.0
미용,화성,,2025,0,0,0.0
조리,화성,,2025,0,0,0.0
연극영화,화성,,2025,0,0,0.0
만화,화성,,2025,0,0,0.0
심리학,화성,,2025,0,0,0.0
진로진학상담,화성,,2025,0,0,0.0
전문상담,화성,4/11(5.2),2025,4,11,5.2
보건,화성,6/6(2.0),2025,6,6,2.0
사서,화성,,2025,0,0,0.0
도덕윤리,광주,5/5(5.0),2025,5,5,5.0
국어,광주,22/22(1.7),2025,22,22,1.7
수학,광주,20/20(2.0),2025,20,20,2.0
일반사회,광주,9/9(3.0),2025,9,9,3.0
역사,광주,6/6(2.0),2025,6,6,2.0
지리,광주,3/3(4.0),2025,3,3,4.0
통합사회,광주,2/2(3.0),2025,2,2,3.0
물리,광주,5/5(5.3),2025,5,5,5.3
화학,광주,2/2(5.0),2025,2,2,5.0
생물,광주,11/11(3.7),2025,11,11,3.7
지구과학,광주,3/3(3.0),2025,3,3,3.0
통합과학,광주,2/2(2.4),2025,2,2,2.4
체육,광주,10/10(2.0),2025,10,10,2.0
음악,광주,7/7(2.0),2025,7,7,2.0
미술,광주,9/9(2.7),2025,9,9,2.7
한문,광주,4/4(2.7),2025,4,4,2.7
영어,광주,25/25(3.0),2025,25,25,3.0
일본어,광주,2/2(4.0),2025,2,2,4.0
중국어,광주,4/4(2.10),2025,4,4,2.1
독일어,광주,,2025,0,0,0.0
프랑스어,광주,,2025,0,0,0.0
러시아어,광주,,2025,0,0,0.0
스페인어,광주,,2025,0,0,0.0
아랍어,광주,,2025,0,0,0.0
기술가정,광주,,2025,0,0,0.0
기술,광주,6/6(3.10),2025,6,6,3.1
가정,광주,2/2(5.0),2025,2,2,5.0
농업,광주,,2025,0,0,0.0
임업,광주,,2025,0,0,0.0
원예,광주,,2025,0,0,0.0
조경,광주,,2025,0,0,0.0
식물자원조경,광주,1/1(10.0),2025,1,1,10.0
축산,광주,,2025,0,0,0.0
잠업,광주,,2025,0,0,0.0
동물자원,광주,,2025,0,0,0.0
식품가공,광주,,2025,0,0,0.0
농토목,광주,,2025,0,0,0.0
농업기계,광주,,2025,0,0,0.0
농기계,광주,,2025,0,0,0.0
농업토목,광주,,2025,0,0,0.0
농공,광주,1/1(5.4),2025,1,1,5.4
공업,광주,,2025,0,0,0.0
건축,광주,,2025,0,0,0.0
토목,광주,,2025,0,0,0.0
건설,광주,,2025,0,0,0.0
전기,광주,,2025,0,0,0.0
전자,광주,,2025,0,0,0.0
통신,광주,,2025,0,0,0.0
전기전자통신,광주,,2025,0,0,0.0
화공,광주,,2025,0,0,0.0
섬유,광주,,2025,0,0,0.0
화공섬유,광주,,2025,0,0,0.0
금속,광주,,2025,0,0,0.0
기계,광주,,2025,0,0,0.0
재료,광주,,2025,0,0,0.0
자동차,광주,,2025,0,0,0.0
기계금속,광주,,2025,0,0,0.0
환경,광주,,2025,0,0,0.0
상업정보,광주,1/2(5.0),2025,1,2,5.0
공예,광주,,2025,0,0,0.0
디자인,광주,,2025,0,0,0.0
디자인공예,광주,,2025,0,0,0.0
정보컴퓨터,광주,4/4(5.0),2025,4,4,5.0
전자계산,광주,,2025,0,0,0.0
의상,광주,,2025,0,0,0.0
철학,광주,,2025,0,0,0.0
관광,광주,,2025,0,0,0.0
요업,광주,,2025,0,0,0.0
세라믹,광주,,2025,0,0,0.0
농산물유통,광주,,2025,0,0,0.0
미용,광주,,2025,0,0,0.0
조리,광주,,2025,0,0,0.0
연극영화,광주,,2025,0,0,0.0
만화,광주,,2025,0,0,0.0
심리학,광주,,2025,0,0,0.0
진로진학상담,광주,,2025,0,0,0.0
전문상담,광주,3/6(5.6),2025,3,6,5.6
보건,광주,6/9(3.4),2025,6,9,3.4
사서,광주,,2025,0,0,0.0
도덕윤리,양평,,2025,0,0,0.0
국어,양평,3/4(4.6),2025,3,4,4.6
수학,양평,2/2(5.0),2025,2,2,5.0
일반사회,양평,,2025,0,0,0.0
역사,양평,1/1,2025,1,1,0.0
지리,양평,,2025,0,0,0.0
통합사회,양평,,2025,0,0,0.0
물리,양평,,2025,0,0,0.0
화학,양평,,2025,0,0,0.0
생물,양평,,2025,0,0,0.0
지구과학,양평,,2025,0,0,0.0
통합과학,양평,,2025,0,0,0.0
체육,양평,1/1(3.4),2025,1,1,3.4
음악,양평,,2025,0,0,0.0
미술,양평,1/1(2.7),2025,1,1,2.7
한문,양평,,2025,0,0,0.0
영어,양평,4/4(2.0),2025,4,4,2.0
일본어,양평,,2025,0,0,0.0
중국어,양평,,2025,0,0,0.0
독일어,양평,,2025,0,0,0.0
프랑스어,양평,,2025,0,0,0.0
러시아어,양평,,2025,0,0,0.0
스페인어,양평,,2025,0,0,0.0
아랍어,양평,,2025,0,0,0.0
기술가정,양평,,2025,0,0,0.0
기술,양평,,2025,0,0,0.0
가정,양평,,2025,0,0,0.0
농업,양평,,2025,0,0,0.0
임업,양평,,2025,0,0,0.0
원예,양평,,2025,0,0,0.0
조경,양평,,2025,0,0,0.0
식물자원조경,양평,1/1(4.6),2025,1,1,4.6
축산,양평,,2025,0,0,0.0
잠업,양평,,2025,0,0,0.0
동물자원,양평,,2025,0,0,0.0
식품가공,양평,,2025,0,0,0.0
농토목,양평,,2025,0,0,0.0
농업기계,양평,,2025,0,0,0.0
농기계,양평,,2025,0,0,0.0
농업토목,양평,,2025,0,0,0.0
농공,양평,,2025,0,0,0.0
공업,양평,,2025,0,0,0.0
건축,양평,,2025,0,0,0.0
토목,양평,,2025,0,0,0.0
건설,양평,,2025,0,0,0.0
전기,양평,,2025,0,0,0.0
전자,양평,,2025,0,0,0.0
통신,양평,,2025,0,0,0.0
전기전자통신,양평,,2025,0,0,0.0
화공,양평,,2025,0,0,0.0
섬유,양평,,2025,0,0,0.0
화공섬유,양평,,2025,0,0,0.0
금속,양평,,2025,0,0,0.0
기계,양평,,2025,0,0,0.0
재료,양평,,2025,0,0,0.0
자동차,양평,,2025,0,0,0.0
기계금속,양평,,2025,0,0,0.0
환경,양평,,2025,0,0,0.0
상업정보,양평,,2025,0,0,0.0
공예,양평,,2025,0,0,0.0
디자인,양평,,2025,0,0,0.0
디자인공예,양평,,2025,0,0,0.0
정보컴퓨터,양평,1/1(2.0),2025,1,1,2.0
전자계산,양평,,2025,0,0,0.0
의상,양평,,2025,0,0,0.0
철학,양평,,2025,0,0,0.0
관광,양평,,2025,0,0,0.0
요업,양평,,2025,0,0,0.0
세라믹,양평,,2025,0,0,0.0
농산물유통,양평,,2025,0,0,0.0
미용,양평,,2025,0,0,0.0
조리,양평,,2025,0,0,0.0
연극영화,양평,,2025,0,0,0.0
만화,양평,,2025,0,0,0.0
심리학,양평,,2025,0,0,0.0
진로진학상담,양평,1/1(3.0),2025,1,1,3.0
전문상담,양평,1/1(5.4),2025,1,1,5.4
보건,양평,,2025,0,0,0.0
사서,양평,,2025,0,0,0.0
도덕윤리,이천,2/2(7.6),2025,2,2,7.6
국어,이천,6/6(2.0),2025,6,6,2.0
수학,이천,5/5(2.0),2025,5,5,2.0
일반사회,이천,4/4(3.10),2025,4,4,3.1
역사,이천,1/1(6.7),2025,1,1,6.7
지리,이천,2/2(2.7),2025,2,2,2.7
통합사회,이천,1/1(6.6),2025,1,1,6.6
물리,이천,,2025,0,0,0.0
화학,이천,1/1(3.1),2025,1,1,3.1
생물,이천,3/3(3.0),2025,3,3,3.0
지구과학,이천,,2025,0,0,0.0
통합과학,이천,,2025,0,0,0.0
체육,이천,1/1(2.0),2025,1,1,2.0
음악,이천,1/1(6.6),2025,1,1,6.6
미술,이천,2/2(2.7),2025,2,2,2.7
한문,이천,1/1(10.0),2025,1,1,10.0
영어,이천,1/1(2.7),2025,1,1,2.7
일본어,이천,2/2(4.0),2025,2,2,4.0
중국어,이천,1/1(1.0),2025,1,1,1.0
독일어,이천,,2025,0,0,0.0
프랑스어,이천,,2025,0,0,0.0
러시아어,이천,,2025,0,0,0.0
스페인어,이천,,2025,0,0,0.0
아랍어,이천,,2025,0,0,0.0
기술가정,이천,,2025,0,0,0.0
기술,이천,1/1(7.6),2025,1,1,7.6
가정,이천,,2025,0,0,0.0
농업,이천,,2025,0,0,0.0
임업,이천,,2025,0,0,0.0
원예,이천,,2025,0,0,0.0
조경,이천,,2025,0,0,0.0
식물자원조경,이천,2/2(6.6),2025,2,2,6.6
축산,이천,,2025,0,0,0.0
잠업,이천,,2025,0,0,0.0
동물자원,이천,,2025,0,0,0.0
식품가공,이천,,2025,0,0,0.0
농토목,이천,,2025,0,0,0.0
농업기계,이천,,2025,0,0,0.0
농기계,이천,,2025,0,0,0.0
농업토목,이천,,2025,0,0,0.0
농공,이천,,2025,0,0,0.0
공업,이천,,2025,0,0,0.0
건축,이천,,2025,0,0,0.0
토목,이천,,2025,0,0,0.0
건설,이천,,2025,0,0,0.0
전기,이천,,2025,0,0,0.0
전자,이천,,2025,0,0,0.0
통신,이천,,2025,0,0,0.0
전기전자통신,이천,4/6(6.0),2025,4,6,6.0
화공,이천,,2025,0,0,0.0
섬유,이천,,2025,0,0,0.0
화공섬유,이천,,2025,0,0,0.0
금속,이천,,2025,0,0,0.0
기계,이천,,2025,0,0,0.0
재료,이천,,2025,0,0,0.0
자동차,이천,,2025,0,0,0.0
기계금속,이천,,2025,0,0,0.0
환경,이천,,2025,0,0,0.0
상업정보,이천,2/2(5.0),2025,2,2,5.0
공예,이천,,2025,0,0,0.0
디자인,이천,,2025,0,0,0.0
디자인공예,이천,,2025,0,0,0.0
정보컴퓨터,이천,,2025,0,0,0.0
전자계산,이천,,2025,0,0,0.0
의상,이천,,2025,0,0,0.0
철학,이천,,2025,0,0,0.0
관광,이천,,2025,0,0,0.0
요업,이천,,2025,0,0,0.0
세라믹,이천,,2025,0,0,0.0
농산물유통,이천,,2025,0,0,0.0
미용,이천,,2025,0,0,0.0
조리,이천,,2025,0,0,0.0
연극영화,이천,,2025,0,0,0.0
만화,이천,,2025,0,0,0.0
심리학,이천,,2025,0,0,0.0
진로진학상담,이천,,2025,0,0,0.0
전문상담,이천,,2025,0,0,0.0
보건,이천,,2025,0,0,0.0
사서,이천,1/1(2.7),2025,1,1,2.7
도덕윤리,용인,11/11(2.0),2025,11,11,2.0
국어,용인,42/42(1.6),2025,42,42,1.6
수학,용인,38/38(2.0),2025,38,38,2.0
일반사회,용인,6/6(5.0),2025,6,6,5.0
역사,용인,13/13(2.0),2025,13,13,2.0
지리,용인,9/9(3.0),2025,9,9,3.0
통합사회,용인,2/2(5.0),2025,2,2,5.0
물리,용인,7/7(2.7),2025,7,7,2.7
화학,용인,12/12(1.0),2025,12,12,1.0
생물,용인,19/19(2.0),2025,19,19,2.0
지구과학,용인,8/8(2.0),2025,8,8,2.0
통합과학,용인,5/5(3.6),2025,5,5,3.6
체육,용인,19/19(2.7),2025,19,19,2.7
음악,용인,12/12(2.0),2025,12,12,2.0
미술,용인,14/14(2.7),2025,14,14,2.7
한문,용인,7/7(1.0),2025,7,7,1.0
영어,용인,45/45(2.0),2025,45,45,2.0
일본어,용인,8/9(3.0),2025,8,9,3.0
중국어,용인,4/4(4.0),2025,4,4,4.0
독일어,용인,,2025,0,0,0.0
프랑스어,용인,,2025,0,0,0.0
러시아어,용인,,2025,0,0,0.0
스페인어,용인,1/1(5.0),2025,1,1,5.0
아랍어,용인,,2025,0,0,0.0
기술가정,용인,,2025,0,0,0.0
기술,용인,13/13(2.7),2025,13,13,2.7
가정,용인,4/4(2.0),2025,4,4,2.0
농업,용인,,2025,0,0,0.0
임업,용인,,2025,0,0,0.0
원예,용인,,2025,0,0,0.0
조경,용인,,2025,0,0,0.0
식물자원조경,용인,2/2(10.0),2025,2,2,10.0
축산,용인,,2025,0,0,0.0
잠업,용인,,2025,0,0,0.0
동물자원,용인,,2025,0,0,0.0
식품가공,용인,2/2(4.6),2025,2,2,4.6
농토목,용인,,2025,0,0,0.0
농업기계,용인,,2025,0,0,0.0
농기계,용인,,2025,0,0,0.0
농업토목,용인,,2025,0,0,0.0
농공,용인,,2025,0,0,0.0
공업,용인,,2025,0,0,0.0
건축,용인,,2025,0,0,0.0
토목,용인,,2025,0,0,0.0
건설,용인,,2025,0,0,0.0
전기,용인,,2025,0,0,0.0
전자,용인,,2025,0,0,0.0
통신,용인,,2025,0,0,0.0
전기전자통신,용인,,2025,0,0,0.0
화공,용인,,2025,0,0,0.0
섬유,용인,,2025,0,0,0.0
화공섬유,용인,,2025,0,0,0.0
금속,용인,,2025,0,0,0.0
기계,용인,,2025,0,0,0.0
재료,용인,,2025,0,0,0.0
자동차,용인,,2025,0,0,0.0
기계금속,용인,,2025,0,0,0.0
환경,용인,,2025,0,0,0.0
상업정보,용인,1/1(7.6),2025,1,1,7.6
공예,용인,,2025,0,0,0.0
디자인,용인,,2025,0,0,0.0
디자인공예,용인,,2025,0,0,0.0
정보컴퓨터,용인,4/4(2.0),2025,4,4,2.0
전자계산,용인,,2025,0,0,0.0
의상,용인,,2025,0,0,0.0
철학,용인,,2025,0,0,0.0
관광,용인,,2025,0,0,0.0
요업,용인,,2025,0,0,0.0
세라믹,용인,,2025,0,0,0.0
농산물유통,용인,,2025,0,0,0.0
미용,용인,,2025,0,0,0.0
조리,용인,,2025,0,0,0.0
연극영화,용인,,2025,0,0,0.0
만화,용인,,2025,0,0,0.0
심리학,용인,,2025,0,0,0.0
진로진학상담,용인,1/1(2.7),2025,1,1,2.7
전문상담,용인,2/6(4.3),2025,2,6,4.3
보건,용인,5/5(4.6),2025,5,5,4.6
사서,용인,2/2(5.0),2025,2,2,5.0
도덕윤리,안성,4/4(4.0),2025,4,4,4.0
국어,안성,5/5(2.0),2025,5,5,2.0
수학,안성,4/4(5.0),2025,4,4,5.0
일반사회,안성,2/2(2.0),2025,2,2,2.0
역사,안성,,2025,0,0,0.0
지리,안성,,2025,0,0,0.0
통합사회,안성,,2025,0,0,0.0
물리,안성,2/2(3.0),2025,2,2,3.0
화학,안성,2/2(3.9),2025,2,2,3.9
생물,안성,1/1(4.0),2025,1,1,4.0
지구과학,안성,2/2(2.2),2025,2,2,2.2
통합과학,안성,,2025,0,0,0.0
체육,안성,2/2(4.4),2025,2,2,4.4
음악,안성,1/1,2025,1,1,0.0
미술,안성,,2025,0,0,0.0
한문,안성,,2025,0,0,0.0
영어,안성,2/2(6.0),2025,2,2,6.0
일본어,안성,1/1,2025,1,1,0.0
중국어,안성,,2025,0,0,0.0
독일어,안성,,2025,0,0,0.0
프랑스어,안성,,2025,0,0,0.0
러시아어,안성,,2025,0,0,0.0
스페인어,안성,,2025,0,0,0.0
아랍어,안성,,2025,0,0,0.0
기술가정,안성,,2025,0,0,0.0
기술,안성,,2025,0,0,0.0
가정,안성,,2025,0,0,0.0
농업,안성,,2025,0,0,0.0
임업,안성,,2025,0,0,0.0
원예,안성,,2025,0,0,0.0
조경,안성,,2025,0,0,0.0
식물자원조경,안성,,2025,0,0,0.0
축산,안성,,2025,0,0,0.0
잠업,안성,,2025,0,0,0.0
동물자원,안성,,2025,0,0,0.0
식품가공,안성,,2025,0,0,0.0
농토목,안성,,2025,0,0,0.0
농업기계,안성,,2025,0,0,0.0
농기계,안성,,2025,0,0,0.0
농업토목,안성,,2025,0,0,0.0
농공,안성,,2025,0,0,0.0
공업,안성,,2025,0,0,0.0
건축,안성,,2025,0,0,0.0
토목,안성,,2025,0,0,0.0
건설,안성,,2025,0,0,0.0
전기,안성,,2025,0,0,0.0
전자,안성,,2025,0,0,0.0
통신,안성,,2025,0,0,0.0
전기전자통신,안성,,2025,0,0,0.0
화공,안성,,2025,0,0,0.0
섬유,안성,,2025,0,0,0.0
화공섬유,안성,,2025,0,0,0.0
금속,안성,,2025,0,0,0.0
기계,안성,,2025,0,0,0.0
재료,안성,,2025,0,0,0.0
자동차,안성,,2025,0,0,0.0
기계금속,안성,,2025,0,0,0.0
환경,안성,,2025,0,0,0.0
상업정보,안성,,2025,0,0,0.0
공예,안성,,2025,0,0,0.0
디자인,안성,,2025,0,0,0.0
디자인공예,안성,,2025,0,0,0.0
정보컴퓨터,안성,,2025,0,0,0.0
전자계산,안성,,2025,0,0,0.0
의상,안성,,2025,0,0,0.0
철학,안성,,2025,0,0,0.0
관광,안성,,2025,0,0,0.0
요업,안성,,2025,0,0,0.0
세라믹,안성,,2025,0,0,0.0
농산물유통,안성,,2025,0,0,0.0
미용,안성,,2025,0,0,0.0
조리,안성,,2025,0,0,0.0
연극영화,안성,,2025,0,0,0.0
만화,안성,,2025,0,0,0.0
심리학,안성,,2025,0,0,0.0
진로진학상담,안성,,2025,0,0,0.0
전문상담,안성,2/2(2.7),2025,2,2,2.7
보건,안성,,2025,0,0,0.0
사서,안성,,2025,0,0,0.0
도덕윤리,김포,1/1(4.2),2025,1,1,4.2
국어,김포,15/15(2.0),2025,15,15,2.0
수학,김포,10/10(2.0),2025,10,10,2.0
일반사회,김포,3/3(4.0),2025,3,3,4.0
역사,김포,8/8(2.1),2025,8,8,2.1
지리,김포,1/1(2.0),2025,1,1,2.0
통합사회,김포,2/2(6.6),2025,2,2,6.6
물리,김포,1/1(3.7),2025,1,1,3.7
화학,김포,3/3(2.0),2025,3,3,2.0
생물,김포,4/4(3.8),2025,4,4,3.8
지구과학,김포,1/1(2.0),2025,1,1,2.0
통합과학,김포,2/2(5.3),2025,2,2,5.3
체육,김포,6/6(2.0),2025,6,6,2.0
음악,김포,5/5(2.0),2025,5,5,2.0
미술,김포,5/5(2.0),2025,5,5,2.0
한문,김포,1/1(6.0),2025,1,1,6.0
영어,김포,17/17(2.0),2025,17,17,2.0
일본어,김포,,2025,0,0,0.0
중국어,김포,3/3(2.3),2025,3,3,2.3
독일어,김포,,2025,0,0,0.0
프랑스어,김포,,2025,0,0,0.0
러시아어,김포,,2025,0,0,0.0
스페인어,김포,,2025,0,0,0.0
아랍어,김포,,2025,0,0,0.0
기술가정,김포,,2025,0,0,0.0
기술,김포,2/2(3.0),2025,2,2,3.0
가정,김포,1/1(3.10),2025,1,1,3.1
농업,김포,,2025,0,0,0.0
임업,김포,,2025,0,0,0.0
원예,김포,,2025,0,0,0.0
조경,김포,,2025,0,0,0.0
식물자원조경,김포,,2025,0,0,0.0
축산,김포,,2025,0,0,0.0
잠업,김포,,2025,0,0,0.0
동물자원,김포,,2025,0,0,0.0
식품가공,김포,,2025,0,0,0.0
농토목,김포,,2025,0,0,0.0
농업기계,김포,,2025,0,0,0.0
농기계,김포,,2025,0,0,0.0
농업토목,김포,,2025,0,0,0.0
농공,김포,,2025,0,0,0.0
공업,김포,,2025,0,0,0.0
건축,김포,,2025,0,0,0.0
토목,김포,,2025,0,0,0.0
건설,김포,,2025,0,0,0.0
전기,김포,,2025,0,0,0.0
